Symbol	NCBI_TaxID
20200739	6412
aifm3	8090
LOC101164818	8090
20200691	6412
casp8	8090
LOC100125536	8090
tfpt	8090
dicer1	8090
LOC101168611	8090
CTSK	9615
cyld	8090
LOC101174093	8090
aifm1	8090
ERN2	9615
LOC101167883	8090
20202384	6412
fis1	8090
20203976	6412
anxa6	8090
LOC101171789	8090
FAS	9615
DNASE1L3	9615
LOC101161208	8090
kex1	227321
LOC101168028	8090
A0A3B6IQI8	4565
cdip1	8090
CYFIP2	9615
20197225	6412
LOC101168213	8090
LOC101168926	8090
bnip3	8090
prkdc	8090
20195302	6412
20194906	6412
AIFM2	8090
tmem117	8090
XKR4	8090
LOC101159282	8090
XKR4	9615
20195668	6412
LOC101160650	8090
20194626	6412
pdcd2l	8090
H9G9Z3	28377
A0A3B6HTM3	4565
FAM162A	9544
XKR9	28377
AIFM2	28377
HannXRQ_Chr08g0224251	4232
HIPK2	28377
GLYMA_09G275800	3847
JMY	28377
BAK1	28377
TNFRSF21	28377
ctsl	28377
DICER1	28377
G1KMF0	28377
DNM1L	28377
ANXA6	28377
NAIP	28377
LOC100092695	9258
BNIP3	28377
LSAT_1X69961	4236
TRADD	28377
FHIT	28377
TMEM117	28377
G1KWU3	28377
HannXRQ_Chr09g0249111	4232
dap	28377
HannXRQ_Chr10g0286581	4232
GSDMD	9685
MANES_05G194100	3983
LOC111559122	9685
EXOG	9615
HIPK1	9615
DEDD2	9615
CRIP1	9615
100800821	3847
LOC109004003	51240
GSDMC	9615
LOC484411	9615
ANXA6	9615
CDK5	9823
FASLG	9823
ATCAY	9823
TRADD	9615
XKR6	13616
STPG1	9615
XKR9	9615
PDCD2L	9615
hsp60	367110
E2R2G4	9615
CBG20332	6238
asp-1	6238
DNM1L	9615
TNFRSF4	9615
kex1	367110
ATCAY	9615
BCL2	9615
TNFRSF11A	9615
M4DBC9	51351
GSK3B	9615
HTRA4	13616
A0A3B6EI03	4565
LSAT_9X37781	4236
GSDMA	9258
GSDMB	13616
BRAFLDRAFT_91830	7739
LOC109019849	51240
BRAFLDRAFT_284341	7739
BRAFLDRAFT_284339	7739
BNIPL	9615
AIFM2	9615
AIFM2	9544
ENDOG	9615
FAM162A	9823
HIPK2	9823
HIPK2	9544
TNFSF13	9544
CASP3	9544
CASP6	9544
M4EDE4	51351
M4EBM9	51351
LOC109021684	51240
BCL2L2	9258
PHLDA3	9258
DAPPUDRAFT_318955	6669
DAPPUDRAFT_303938	6669
DAPPUDRAFT_318376	6669
DAPPUDRAFT_103181	6669
DAPPUDRAFT_303873	6669
DAPPUDRAFT_243363	6669
DAPPUDRAFT_303871	6669
DAPPUDRAFT_103172	6669
DAPPUDRAFT_318354	6669
DAPPUDRAFT_303863	6669
DAPPUDRAFT_103158	6669
DAPPUDRAFT_103157	6669
DAPPUDRAFT_303931	6669
DAPPUDRAFT_303861	6669
DAPPUDRAFT_243335	6669
DAPPUDRAFT_102851	6669
ATCAY	13616
DAPPUDRAFT_242682	6669
WBGene00275438	54126
HIPK2	9796
WBGene00279465	54126
WBGene00281357	54126
DAPPUDRAFT_323100	6669
DAPPUDRAFT_323073	6669
DAPPUDRAFT_216612	6669
DAPPUDRAFT_227872	6669
WBGene00273832	54126
WBGene00274758	54126
DAPPUDRAFT_240627	6669
DAPPUDRAFT_240619	6669
DAPPUDRAFT_223576	6669
DAPPUDRAFT_101008	6669
DAPPUDRAFT_100968	6669
DAPPUDRAFT_302077	6669
DAPPUDRAFT_100849	6669
DAPPUDRAFT_223518	6669
DAPPUDRAFT_315977	6669
DAPPUDRAFT_100620	6669
DAPPUDRAFT_102355	6669
GSDMA	13616
HTRA4	9544
LOC104609003	4432
DAPPUDRAFT_198557	6669
DAPPUDRAFT_305906	6669
LOC104608422	4432
AIFM1	9796
LOC100186319	7719
TRAES_3BF048500010CFD_c1	4565
DAPPUDRAFT_319984	6669
DAPPUDRAFT_225308	6669
BID	9544
DAPPUDRAFT_26678	6669
WBGene00279972	54126
DAPPUDRAFT_326825	6669
WBGene00278598	54126
DAPPUDRAFT_189045	6669
DAPPUDRAFT_111096	6669
DAPPUDRAFT_308316	6669
DAPPUDRAFT_59091	6669
DAPPUDRAFT_307426	6669
DAPPUDRAFT_320242	6669
LOC104607309	4432
DAPPUDRAFT_108704	6669
DAPPUDRAFT_251616	6669
DAPPUDRAFT_251609	6669
DAPPUDRAFT_56759	6669
DAPPUDRAFT_251524	6669
F6WTE3	7719
HIPK1	9823
DAPPUDRAFT_247323	6669
DAPPUDRAFT_325097	6669
DAPPUDRAFT_325081	6669
DAPPUDRAFT_325080	6669
DAPPUDRAFT_252816	6669
DAPPUDRAFT_109586	6669
DAPPUDRAFT_325040	6669
DDIT4	9796
DAPPUDRAFT_105611	6669
DAPPUDRAFT_246498	6669
DAPPUDRAFT_246435	6669
DAPPUDRAFT_105337	6669
1281151	7165
1272021	7165
A0A7M7LSV7	7668
A0A7M7LT64	7668
1273669	7165
BnaC03g58590D	3708
1271206	7165
AgaP_AGAP000599	7165
CASPS3	7165
CASPS2	7165
1275759	7165
CASPS6	7165
CASPS5	7165
CASPS11	7165
1280887	7165
1276441	7165
1269444	7165
11437559	3880
11427623	3880
MTR_8g095140	3880
11439016	3880
11438589	3880
1268756	7165
CASPS14	7165
BNIP2	9595
RELT	9595
BAX	9595
BID	9595
PRKDC	9595
IFI27L2	9595
CASP10	9595
AIFM1	9595
TNFRSF1B	9595
DNASE2B	9595
A0A7M7P0F4	7668
DFFB	9595
FIS1	9595
G3QPQ5	9595
HTRA1	9595
A0A7M7P4W3	7668
A0A7M7P581	7668
G3RF13	9595
G3RI71	9595
A0A7M7P7I3	7668
TMEM109	9595
MANES_13G079000	3983
GSDMD	9595
A0A7M7NY68	7668
BAK1	9595
XKR9	9595
ZOSMA_58G01010	29655
ZOSMA_5G02560	29655
GSDMA	9544
G3S7S4	9595
BnaA06g09590D	3708
A0A7M7NSD9	7668
LOC101168687	8090
A0A7M7PJZ1	7668
CISIN_1g008646mg	2711
A0A7M7PEV9	7668
ZOSMA_31G00290	29655
CASP9	9595
casp9	8090
ZOSMA_33G00780	29655
CASPS8	7165
101261808	4081
VIT_05s0062g00790	29760
1279761	7165
20211666	6412
BnaA08g14740D	3708
CISIN_1g008004mg	2711
CISIN_1g007385mg	2711
101264464	4081
A0A7M7N333	7668
A0A7M7N2I5	7668
TRIADDRAFT_16993	10228
v1g196260	45351
FAM162A	9595
ERN2	9796
v1g100451	45351
LOC100093369	9258
CASP9	13616
LOC104587841	4432
F6QBX0	13616
LOC100177966	7719
LOC104587973	4432
v1g228708	45351
MIMGU_mgv1a003011mg	4155
MIMGU_mgv1a003191mg	4155
Os07g0166100	39947
v1g240796	45351
v1g96020	45351
JI435_164250	321614
JI435_164750	321614
SOVF_017970	3562
POPTR_010G104600	3694
Os06g0251100	39947
A0A7M7SST1	7668
A0A7M7T0Z6	7668
v1g214369	45351
CYFIP2	9258
v1g135550	45351
v1g224007	45351
v1g218678	45351
v1g137519	45351
v1g137533	45351
v1g137509	45351
v1g137597	45351
A0A7M7T053	7668
LOC107802019	4097
A0A7M7SY55	7668
v1g190019	45351
A0A7M7SX05	7668
F6PIY0	7719
A0A7M7RDI2	7668
A0A7M7RD70	7668
A0A7M7RCL0	7668
A0A7M7RA60	7668
POPTR_004G064000	3694
DNASE2	9823
POPTR_002G234700	3694
SOVF_128530	3562
A0A7M7RGS8	7668
A0A7M7RFN5	7668
POPTR_001G305600	3694
LOC100559769	28377
LOC103278072	28377
DIABLO	28377
LOC100551768	28377
XKR7	9258
TCHP	13616
LOC100181289	7719
CASP8	9796
BAX	9258
POPTR_006G028600	3694
SORBI_3010G103300	4558
POPTR_008G136400	3694
IFI27	9796
CASP3	9796
LOC107903791	3635
BID	9796
TOP2A	9258
SS1G_04823	665079
A0A6I8N3S1	9258
TMEM117	9258
1273124	7165
LOC107945190	3635
HTRA2	9796
100786006	3847
XKR4	9823
100792859	3847
LOC100076077	9258
1281765	7165
DFFB	13616
1269179	7165
RNF186	13616
CASP7	9258
TNFRSF21	9598
100807936	3847
NGFR	13616
LOC693438	9544
TM2D1	9598
PPIF	13616
F7CU55	13616
DIABLO	9796
LOC103100524	13616
BAD	9685
NGFR	9685
100792953	3847
F7EGW7	9258
CASP18	13616
STPG1	9685
PRUPE_4G070000	3760
CYFIP2	9823
kex1	402676
100789061	3847
101756117	4555
W5MP74	7918
101764364	4555
SORBI_3003G433100	4558
TNF	9685
W5MXT6	7918
LOC107890517	3635
SS1G_02087	665079
W5N7X6	7918
100787052	3847
W5MWQ5	7918
PRKDC	9258
AMTR_s00068p00188520	13333
TcasGA2_TC001750	7070
LOC100093403	9258
BRAFLDRAFT_115150	7739
ANXA6	13616
IFI27L2	9685
THAPSDRAFT_9163	35128
BRAFLDRAFT_72220	7739
TcasGA2_TC004989	7070
TcasGA2_TC016161	7070
dsRNase3	7070
TcasGA2_TC004531	7070
BCL2A1	9796
TcasGA2_TC001108	7070
BRAFLDRAFT_287672	7739
SJAG_04435	402676
DNASE1L3	13616
100818022	3847
DAPPUDRAFT_114306	6669
UMAG_05674	237631
UMAG_03841	237631
DAPPUDRAFT_260748	6669
XKR9	13616
UMAG_05831	237631
DAPPUDRAFT_246495	6669
DAPPUDRAFT_320624	6669
DAPPUDRAFT_324882	6669
DAPPUDRAFT_105452	6669
DAPPUDRAFT_109602	6669
CTSH	9615
F6WXG6	7719
DAPPUDRAFT_299705	6669
BAX	9796
8052036	6945
CTSS	9685
WBGene00279574	54126
DAPPUDRAFT_302666	6669
WBGene00279739	54126
WBGene00278860	54126
SOVF_004780	3562
WBGene00279445	54126
A0A7M7PCH0	7668
ATM	9544
WBGene00280325	54126
F6XEB9	7719
GSDMD	13616
F6WZS2	7719
DAPPUDRAFT_227643	6669
WBGene00278974	54126
DAPPUDRAFT_72602	6669
ZEAMMB73_Zm00001d007046	4577
W5MSS5	7918
SORBI_3009G004200	4558
W5N3P0	7918
SORBI_3004G145200	4558
GLYMA_03G035900	3847
K7E257	13616
101769876	4555
SORBI_3004G246300	4558
kex1	665079
BCL2L10	9544
HIPK1	9544
RELT	9823
PLEKHO2	9598
CTSS	9823
TNFRSF1A	9598
CYFIP2	9544
DEDD	9615
LOC104599452	4432
LOC107960215	3635
100786508	3847
DAPL1	9615
100787945	3847
MANES_17G085300	3983
XKR8	9598
XKR8	13616
TMEM109	13616
100806737	3847
DIABLO	9598
100816676	3847
TOP2A	9598
BOK	13616
TRADD	9598
MCL1	9598
M4D1Z3	51351
M4D326	51351
BCL2L2	9598
ERN1	9598
IFI27	9598
TNFRSF1B	9598
LOC118348274	51240
HSPD1	9615
TCHP	9615
TcasGA2_TC009223	7070
DELE1	9615
TRADD	13616
TNFRSF1A	13616
TcasGA2_TC008975	7070
MAP3K5	9598
XKR5	13616
100786229	3847
FAM162A	9598
BNIP3	9544
LOC114675515	9544
W5MCT6	7918
XKR7	9544
W5MDE2	7918
W5N127	7918
W5N1H4	7918
DIABLO	9544
NAIP	9544
AIFM3	9544
W5MG74	7918
PPIF	9544
DELE1	9544
W5MBV3	7918
W5MLU9	7918
W5MMP8	7918
W5MMR7	7918
CHOP	8090
ERN2	8090
BAK1	7918
W5N4X7	7918
CNE00660	214684
W5M886	7918
W5M8Q3	7918
W5M9H4	7918
W5MUJ1	7918
EXOG	7918
ERN1	7918
W5MH97	7918
W5MIV7	7918
TM2D1	9615
BCL2A1	9615
TCHP	9598
TNFSF12	9598
RELT	9615
NGFR	9598
A0A5F4D616	9615
CDK5	9615
BNIP2	9598
FIS1	9615
BCL2L10	9598
MANES_17G061500	3983
IFI27L1	9598
SIVA1	9598
LOC100688321	9615
CTSH	9598
RNF186	9598
PML	9598
A0A5F4CRJ1	9615
SIVA1	9615
DAP	9615
CTSS	9598
HIPK1	9598
BNIP3	9598
HTRA1	9598
PPIF	9598
DDIT4	9598
AIFM2	9598
TNFRSF1B	9615
CARD8	9615
HIPK1	9796
PML	9615
TCM_020153	3641
IFI6	9615
A0A5F4CAQ9	9615
HannXRQ_Chr15g0463191	4232
ATCAY	9796
A0A3Q1MEB8	9913
W5NJV8	7918
AEN	9796
ANIA_00235	227321
KEX1	284591
A0A3B6PRL1	4565
FIS1	9796
WBGene00104258	54126
W5M9R0	7918
CNB01690	214684
CNB03790	214684
A0A3B6SAS9	4565
LOC718576	9544
CNE03360	214684
DDIT4	9544
TRADD	9544
STPG1	9544
IFI27	9544
WBGene00109421	54126
WBGene00110230	54126
BNIP2	9544
RNF186	9544
FIS1	9544
WBGene00113127	54126
WBGene00114210	54126
8031416	6945
8031995	6945
102597512	4113
JMY	9615
W5M117	7918
CRIP1	9913
BNIPL	9796
A0A3B6NPR6	4565
TCM_029818	3641
A0A1D5R1S8	9544
LOC107792894	4097
CRIP1	9598
XKR7	9598
ATM	9598
A0A287MQG7	112509
A0A3B6NTS4	4565
BOK	9598
RELT	9544
BRAFLDRAFT_78689	7739
WBGene00102606	54126
Csa_3G110020	3659
A0A3B3H3R1	8090
BRAFLDRAFT_84552	7739
WBGene00105095	54126
WBGene00099253	54126
CTSS	28377
MCL1	28377
DNASE2B	28377
Csa_6G520370	3659
11175707	7165
BRAFLDRAFT_104883	7739
LOC100562834	28377
HTRA4	28377
LOC105355810	8090
WBGene00096725	54126
WBGene00096444	54126
TRIADDRAFT_51454	10228
TRIADDRAFT_36902	10228
TRIADDRAFT_7511	10228
LOC100024870	13616
TRIADDRAFT_54071	10228
TRIADDRAFT_53745	10228
TRIADDRAFT_16140	10228
TRIADDRAFT_27764	10228
TRIADDRAFT_50539	10228
TRIADDRAFT_52058	10228
TRIADDRAFT_18215	10228
TRIADDRAFT_51985	10228
A0A5F5PWR5	9796
TRIADDRAFT_59089	10228
TRIADDRAFT_35658	10228
CYLD	9796
FAM162A	13616
TRIADDRAFT_58238	10228
TNFRSF11A	9796
v1g139439	45351
v1g139409	45351
A0A7M7NZ69	7668
v1g175581	45351
SOVF_017790	3562
v1g137590	45351
v1g137586	45351
v1g137582	45351
v1g137579	45351
v1g41491	45351
v1g137486	45351
v1g137485	45351
v1g41661	45351
v1g137544	45351
A0A7M7NZF3	7668
TMEM109	9544
WBGene00106393	54126
Csa_4G332620	3659
DFFB	9615
A0A7M7RC53	7668
A0A7M7RBU5	7668
A0A7M7RCF5	7668
SOVF_137400	3562
v1g128814	45351
v1g11324	45351
v1g215615	45351
v1g246637	45351
v1g125844	45351
v1g172697	45351
v1g248344	45351
v1g12104	45351
v1g14027	45351
v1g247396	45351
v1g217455	45351
102587695	4113
v1g222640	45351
A0A7M7RFB5	7668
CYLD	9598
A0A7M7NJU5	7668
F7F7J7	13616
SOVF_174420	3562
v1g44827	45351
AgaP_AGAP011046	7165
A0A3Q7IN12	4081
BnaA09g45460D	3708
ZOSMA_191G00030	29655
AgaP_AGAP011828	7165
8033018	6945
8037901	6945
8032754	6945
M1AFI6	4113
8036774	6945
8036384	6945
8031415	6945
8026466	6945
8025115	6945
8025114	6945
8025111	6945
LOC107786884	4097
H2XKU4	7719
A0A6I8N982	9258
LOC100182592	7719
F6W768	7719
LOC107781836	4097
8028307	6945
MANES_10G117400	3983
TcasGA2_TC007190	7070
LOC100186258	7719
YALI0_F02805g	284591
BNIP2	9913
W5MWU1	7918
A0A3B6RC78	4565
101757526	4555
CTSV	9796
YALI0_D05071g	284591
Os01g0748900	39947
8030941	6945
AEN	9823
8023143	6945
8051182	6945
8052442	6945
8029666	6945
LOC107773332	4097
LOC107768787	4097
102602691	4113
LOC107765674	4097
LOC107764802	4097
T459_05581	4072
T459_05433	4072
H3GYI8	164328
CiGSK	7719
LGALS12	9823
FAM162A	9615
NGFR	9544
102589449	4113
TcasGA2_TC030546	7070
H2XX96	7719
LOC100183633	7719
LOC100178916	7719
A0A3B6ESI8	4565
PRUNE2	9615
LOC100185013	7719
A0A287UP49	112509
Csa_1G075560	3659
A0A287W6R8	112509
LOC107959689	3635
TM2D1	9544
WBGene00118656	54126
WBGene00111789	54126
BNIPL	9598
WBGene00110140	54126
DICER1	9544
WBGene00115381	54126
WBGene00115380	54126
WBGene00115030	54126
WBGene00117190	54126
WBGene00109742	54126
BNIP2	28377
TRIADDRAFT_23653	10228
TRIADDRAFT_55918	10228
DNASE2B	9544
LOC100177003	7719
TRIADDRAFT_30262	10228
TRIADDRAFT_13757	10228
102580116	4113
SS1G_13569	665079
H2Y093	7719
H2Y050	7719
A0A3B6TCE3	4565
LOC107789400	4097
LGALS12	9544
8026986	6945
MANES_17G048500	3983
8050439	6945
PGTG_09333	418459
2310	81824
ATM	81824
34300	81824
AMTR_s00005p00141350	13333
AMTR_s00176p00035220	13333
PGTG_14112	418459
T459_21212	4072
AMTR_s00162p00048220	13333
37718	81824
22706	81824
21591	81824
32548	81824
EXOG	9544
GSK3A	9685
A0A7M7TGD4	7668
100791420	3847
W5LVW7	7918
AEN	9685
A0A3B5Y5U3	4565
MAP3K5	13616
A0A7M6UUD0	7668
POPTR_006G107900	3694
HTRA1	13616
W5LY82	7918
W5M639	7918
v1g119416	45351
v1g245329	45351
v1g245328	45351
XKR9	9913
v1g244968	45351
BAK1	9615
v1g211491	45351
LGALS12	9598
v1g234921	45351
v1g104907	45351
v1g232695	45351
v1g185623	45351
v1g201449	45351
v1g181181	45351
XKR4	13616
v1g234845	45351
NAIP	9598
v1g122070	45351
v1g121463	45351
v1g121411	45351
v1g245840	45351
v1g171012	45351
v1g191297	45351
v1g123507	45351
PRUNE2	13616
v1g208969	45351
v1g110116	45351
DDIT3	9598
v1g114394	45351
v1g95942	45351
v1g93936	45351
XKR4	9598
CDIP1	9615
TCHP	9685
TCM_046709	3641
TCM_003393	3641
TCM_046708	3641
MANES_09G117200	3983
DNASE2	9615
CASP8AP2	9796
LSAT_9X120201	4236
LSAT_9X120160	4236
LSAT_9X120041	4236
LSAT_1X81921	4236
TCM_011285	3641
BNIP3L	9796
D623_10023345	109478
PPM1F	9785
TGFB1	59463
MLKL	59463
STK17A	9986
TGFB1	9534
TNF	9315
CRIP1	28377
TREES_T100012710	246437
FNIP2	9646
FADD	9595
Q6T7C3	9986
TNF	36229
CRIP1	9595
IFI6	9598
E0A923	9796
ATG1	242507
STK4	33548
STK4	30611
STK4	37293
LOC100774651	10029
PAL_GLEAN10001098	9402
TNF	9917
GW7_00308	10181
RIPK1	30611
PAL_GLEAN10000575	9402
PANDA_015980	9646
GW7_04772	10181
EGM_11948	9541
Tgfb1	42415
EGM_09762	9541
speB	193567
speB	198466
TP53	9915
TREES_T100019122	246437
RGA4	39947
M91_06389	72004
CASP8	9669
DNM1L	9669
dct-1	6238
TGFB2	59729
NSG1	9541
Q9GV36	7116
Q4R5H4	9541
GAPDH	10036
RIPK1	9483
PIK-2	39947
TGFB2	9669
Q4R461	9541
pgdA	169963
MDA_GLEAN10005614	225400
TNF-alpha	60711
PPM1F	59463
HINT1	9986
ced-4	6238
BRAT1	9646
TP53	9534
RIPK1	9598
GH	9091
TNF	9555
CASP1	9685
Q9MZS6	9940
TGFB2	9940
Q9U8Q4	64459
TNF	9925
K0GEZ4	89462
TGFB2	9598
G3PB57	69293
ced-8	6238
AFUA_3G07110	330879
CLC	9600
PAL_GLEAN10015723	9402
TNF	9716
GW7_15350	10181
GW7_11750	10181
CASP8	9685
RTL10	9601
CASP8	9601
CRADD	9601
SAG39	39947
xkr8	99883
XKR9	9598
TGFB2	452646
speB	186103
CTSH	9544
TP53	9685
MLLT11	9601
DDX5	9601
Fadd	10096
G3LUM5	8801
PLSCR2	9544
PAK2	9986
CTSH	9646
BLOC1S2	9598
CLU	9796
TNF	127582
TGFB2	9785
Anapl_11295	8839
TP53	9986
Anapl_17965	8839
G3SE85	9595
PPIA	9597
PPIA	9598
PPIA	9595
PPIA	9580
PPIA	61853
PPIA	9590
miro-1	6238
TNF	10041
TNF	9521
TNF	9785
TGFB1	9785
TNF	346063
TNF	9940
TGFB1	10141
TNF	9837
PPM1F	9796
speB	286636
DNM1L	9601
CRIP1	8022
MLKL	9598
PPM1F	9595
RIPK3	9601
GAPDH	8932
TGFB1	61853
fmtA	1280
TP53	9544
TP53	9541
RIPK3	61853
TP53	10141
TGFB2	9483
sws	7260
GAPDH	9940
TGF beta	9925
MDM2	9796
GH	8801
CASP3	9685
CASP3	9986
PLSCR1	9258
chrb	46245
FOXL2	9925
CASP3	39432
CASP3	9598
CASP8	9785
speB	319701
TNF	9361
FADD	61853
FASTKD2	9601
CASP8	9646
PPM1F	9986
GAPDH	9103
TGFB2	61853
FOXO1	43179
Fadd	46245
FNIP2	9796
CASP8	59463
AS27_10776	9233
DNM1L	9646
GAPDH	10141
TGFB2	9986
CTSH	9785
BAX	9646
TGFB2	10141
FNIP2	9785
A0A097JAF9	9940
CRIP1	8010
TP53	9995
BAX	9986
FADD	9601
TGFB1	9940
Miro	46245
G1SQF0	9986
sws	7244
EGM_09955	9541
DNM1L	9598
TWT1	34903
PPIA	9600
DNM1L	9785
TGFB1	452646
RNF41	9601
SNW1	9601
CDK5RAP3	9601
HINT1	9601
CB1_001276006	419612
TNF	10141
AEN	9601
GSKIP	9541
NDUFA13	9598
NDUFA13	9595
CLU	9986
MLLT11	9796
NDUFS1	9595
TGFB1	9646
MDA_GLEAN10008508	225400
ERCC3	9601
Tgfb1	29092
D623_10007269	109478
DNM1L	9544
TGFB2	13616
AS27_06509	9233
CYFIP2	9601
P80534	48868
sws	46245
PsLEF-1	13735
CTSH	9595
BAX	10141
NDUFS1	9598
NDUFA13	9600
GAPDH	10029
FADD	10141
K9IXN8	9430
F6Y6R6	9258
K9IWS7	9430
bcl-2	9685
CRIP1	9785
TGFB2	9103
FADD	9598
TGFB2	9796
MCL1	9685
MDM2	9685
FNIP2	9544
GSDME	9796
Tnf	10029
TGFB1	9796
TNF	30611
FADD	9669
CRIP1	229290
FOXL2	9986
MLLT11	10141
MLKL	30611
CTSH	9483
I79_000092	10029
TBX1	9483
GAPDH	9685
RIPK3	9796
RIPK3	43179
M91_13220	72004
GAPDH	9669
PPIA	9685
TGFB1	9685
I79_022111	10029
TGFB2	59463
TGFB2	9544
G3UTH7	9103
VDAC1	9986
TGFB1	43179
6-16	9796
6-16	9940
IFI6	9544
STK4	9534
STK4	9544
FNIP2	9483
STK4	9447
sws	7245
VDAC2	10036
TGFB2	43179
Q9ERB7	10036
TNF	9541
RIPK3	9544
CASP8	9483
PGAM5	9598
CASP1	9796
ced-2	6238
I7GIH6	9541
ERCC2	8083
TNF	9598
cep-1	6238
CRIP1	9544
EGK_10649	9544
GH	8839
CRIP1	8030
GSK3B	9997
MLKL	9544
FNIP2	43179
FNIP2	9598
BAX	9544
TGFB1	30538
CASP3	9541
GW7_09572	10181
RGA5	39947
FNIP2	59463
TNF	9749
URS000024463E_9606	9606
ADAMTS20	9606
NEFL	9606
ELMO3	9606
PUF60	9606
LGALS13	9606
SOD1	9606
casp8_human-1	9606
casp2_human-1	9606
caspase2-piddosome_human	9606
MRPS30	9606
USP17L24	9606
RTN3	9606
UNC5C	9606
GABARAP	9606
TLR2	9606
RPS6KA2	9606
CD5	9606
MTRNR2L5	9606
XKR5	9606
DRAM2	9606
ERBB4	9606
TNFAIP8	9031
ATG5	9031
SPATA2	9031
NGF	9031
TGFB2	9031
OGT	9986
Q804M1	8843
M91_13250	72004
GAPDH	9601
Q0GHS6	9531
TNF	9483
OPG002	587200
AS28_00902	9238
FADD	9483
RIPK1	9601
TRPC5	9986
MLLT11	59463
Dredd	46245
gapdh	8022
TNF	9544
TGFB2	9534
ERCC3	9541
FNIP2	61853
D623_10035459	109478
TNF	9601
TGF-beta 1	9995
TNF	70687
STK4	7797
LMBR1L	9541
PPIA	9505
TGFB1	9669
GAPDH	13735
D623_10008613	109478
CASP7	10036
EGK_04683	9544
XKR4Q5GH76	9598
TNF	9995
MDA_GLEAN10015787	225400
TGFB1	9483
CASP3	10036
MCA2907	243233
TP53	9543
FNIP2	9601
ATG9A	9601
FADD	9544
TGFB1	9544
LMBR1L	9601
CIDEC	9940
PPIA	10029
TP53	9940
sws	7230
F8RWT7	8255
fluG	227321
TGFB2	9305
G1N9C6	9103
TNF	9986
TNF	9860
MLKL	9796
CRIP1	13616
PAL_GLEAN10002500	9402
sws	7238
MLLT11	9544
speB	301447
speB	1314
TGFB1	9598
ced-1	6238
ERCC2	10029
DDIT3	10029
MLLT11	9785
PPM1F	9483
MDA_GLEAN10022871	225400
RIPK3	9598
VDAC2	9986
PIDD1	9606
CPC	347515
MCA5	347515
LmjF.28.2030	347515
CG31928	7227
CG10104	7227
TER94	7227
BRWD3	7227
pnut	7227
Vps15	7227
N	7227
Ppm1f	10029
TNF	9844
abaA	330879
PAL_GLEAN10012181	9402
BAX	10181
TCHP	9601
sws	7220
DDX5	9541
NDUFS1	9541
NSG1	9601
NDUFA13	9541
PPIA	9986
TP53	37347
CASP8	9598
EGM_02483	9541
TGFB2	9646
CASP8	43179
STK4	9555
sws	7217
TNF	59463
MLLT11	9646
CRIP1	9305
sws	7222
DNM1L	9483
TGFB2	8843
six3	8090
EGM_14782	9541
I7GHE1	9541
BAX	30611
TREES_T100001318	246437
ATG8	242507
RIPK1	9544
GAPDH	93934
TREES_T100017816	246437
U3IA14	8840
TNF	43179
GW7_15445	10181
PAL_GLEAN10026114	9402
CRIP1	9825
MDM2	10036
CB1_001286010	419612
FADD	30611
PLSCR1	9483
GW7_10547	10181
Casp8	10029
EGM_21036	9541
chiA1	330879
bcl2	10030
TGFB2	13180
NDUFS1	9600
CB1_001073075	419612
PGAM5	13616
CASP8	13616
AFUA_7G05140	330879
TGFB1	30611
PGAM5	30611
EMP2	9598
DDX5	9598
D6QYX8	37174
MLLT11	30611
TNF	89462
TNF	9915
xkr8	69293
D7REL0	9838
FOXL2	39086
RIPK3	9541
Id2	93934
TP53	10047
AFUA_8G00700	330879
CRIP1	66913
AFUA_5G03530	330879
DNM1L	9305
GAPDH	9986
Fadd	10029
G9KT41	9669
RIPK1	9685
P0CC17	8725
SNCA	9615
ERCC6	9615
EXOC5	9615
RNF186	9615
FADD	9615
GAPDH	9615
tnfrsf11a	7955
si:dkey-74k8.3	7955
hspd1	7955
si:dkey-23c22.9	7955
traf4a	7955
bag6	7955
dedd1	7955
bcl2a	7955
ddit3	7955
notch2	7955
faslg	7955
tnfrsf21	7955
traf3	7955
ctss2.1	7955
si:dkey-239j18.3	7955
si:dkey-269i1.4	7955
cd27	7955
znf385b	7955
jmy	7955
bada	7955
itpk1a	7955
prkdc	7955
fgfr3	7955
ctsll	7955
kita	7955
casp6b.1	7955
relt	7955
casp8	7955
six1b	7955
ptenb	7955
nlrp3	7955
gulp1a	7955
hdr	7955
casp3a	7955
LOC562245	7955
siah1	7955
cylda	7955
pgam5	7955
LOC110437868	7955
en2a	7955
mindy3	7955
pak5	7955
elmo1	7955
si:dkey-112g5.12	7955
si:dkey-33c12.12	7955
si:dkey-33c12.11	7955
si:dkey-33c12.10	7955
si:dkey-112g5.11	7955
si:dkey-112g5.13	7955
tnfrsf18	7955
si:dkey-33c12.14	7955
kank2	7955
xkr6b	7955
ifi27.3	7955
ypel3	7955
pdcl3	7955
dap3	7955
gsk3ba	7955
gsk3ab	7955
angptl4	7955
diabloa	7955
bokb	7955
A0A2R8QKJ7	7955
rnf41	7955
sgk1	7955
stk3	7955
apaf1	7955
caspa	7955
badb	7955
tfpt	7955
rad21a	7955
xkr8.4	7955
LOC110437830	7955
rhot2	7955
ciapin1	7955
zgc:174855	7955
aimp2	7955
tradd	7955
dap	7955
pycard	7955
nradd	7955
eva1a	7955
ctsla	7955
si:dkey-239j18.2	7955
phlda3	7955
zgc:153993	7955
cts12	7955
zgc:153759	7955
tgfbr2b	7955
gdf6a	7955
si:dkey-9i23.15	7955
